0.1,9.614158173382926,0.10000000000000005,0.3858418266170768
0.2,9.25473441778999,0.2000000000000001,0.745265582210008
0.3,8.919157099399737,0.3000000000000001,1.0808429006002664
0.4,8.605176337749866,0.4000000000000002,1.3948236622501375
0.5,8.310815263955712,0.5000000000000002,1.68918473604429
0.6,8.03432987692606,0.6000000000000002,1.965670123073942
0.7,7.774175778735481,0.7000000000000002,2.22582422126452
0.8,7.528980452109897,0.8000000000000004,2.471019547890106
0.9,7.29752003194961,0.9000000000000002,2.702479968050394
1.0,7.078699743370404,1.0000000000000004,2.9213002566295985
1.1,6.871537348422577,1.1000000000000005,3.128462651577427
1.2,6.6751490751642715,1.2000000000000004,3.3248509248357347
1.3,6.488737605423657,1.3000000000000007,3.511262394576348
1.4,6.311581778252754,1.4000000000000004,3.6884182217472503
1.5,6.143027729865994,1.5000000000000004,3.8569722701340066
1.6,5.982481241603774,1.6000000000000008,4.017518758396227
1.7,5.829401108062265,1.7000000000000006,4.17059889193774
1.8,5.683293370191059,1.8000000000000005,4.316706629808941
1.9,5.543706284568417,1.9000000000000008,4.4562937154315865
2.0,5.410225921521999,2.000000000000001,4.589774078478005
2.1,5.282472302281466,2.1000000000000005,4.717527697718536
2.2,5.160095999715028,2.200000000000001,4.839904000284974
2.3,5.042775139033686,2.3000000000000007,4.957224860966317
2.4,4.930212744631269,2.400000000000001,5.069787255368733
2.5,4.822134387351779,2.5000000000000013,5.177865612648224
2.6,4.71828609324538,2.6000000000000014,5.281713906754622
2.7,4.618432480536784,2.700000000000001,5.381567519463218
2.8,4.522355096282399,2.8000000000000007,5.477644903717604
2.9,4.429850928194986,2.900000000000001,5.570149071805017
3.0,4.3407310704960835,3.000000000000001,5.659268929503918
3.1,4.25481952552226,3.100000000000002,5.745180474477742
3.2,4.171952125247294,3.2000000000000015,5.828047874752709
3.3,4.09197555895913,3.300000000000001,5.908024441040872
3.4,4.014746495105729,3.4000000000000012,5.985253504894272
3.5,3.940130786845771,3.500000000000001,6.059869213154231
3.6,3.8680027521479117,3.600000000000001,6.131997247852092
3.7,3.7982445204091366,3.700000000000002,6.201755479590866
3.8,3.730745438535874,3.8000000000000016,6.269254561464129
3.9,3.665401530273973,3.9000000000000017,6.33459846972603
4.0,3.602115003304694,4.000000000000002,6.39788499669531
4.1,3.5407937992594296,4.100000000000001,6.4592062007405735
4.2,3.4813511823598984,4.200000000000001,6.518648817640103
4.3,3.4237053628742093,4.300000000000001,6.576294637125794
4.4,3.3677791520025213,4.400000000000002,6.632220847997482
4.5,3.313499645177139,4.500000000000002,6.686500354822866
4.6,3.26079793108777,4.600000000000001,6.739202068912234
4.7,3.2096088240296567,4.700000000000002,6.790391175970347
4.8,3.1598706174250792,4.800000000000002,6.840129382574922
4.9,3.111524856592137,4.900000000000003,6.888475143407865
5.0,3.0645161290322593,5.000000000000003,6.9354838709677455
